timestamp,mem_available_kb,swap_used_kb,pswpin,pswpout,pgpgin,pgpgout,pid_majflt,swap_pss_kb,swap_kb,locked_kb,vmlck_kb,anon_kb,pss_anon_kb,pss_file_kb,private_dirty_kb
1782706369.110510891,81224576,301736,8012300,16604204,1530341891,3496611517,234358,0,0,0,0,1378708,1378708,365771,31667244
1782706370.380482962,81202332,301736,8012300,16604204,1530341891,3496611653,234358,0,0,0,0,1401260,1401260,365895,31689796
1782706371.659758062,81180036,301736,8012300,16604204,1530342671,3496611765,234358,0,0,0,0,1424004,1424004,366023,31713516
1782706372.938501031,81149836,301736,8012300,16604204,1530343419,3496613905,234358,0,0,0,0,1451320,1451320,368071,31740832
1782706374.210917853,81116532,301736,8012300,16604204,1530344039,3496614021,234358,0,0,0,0,1480376,1480376,370179,31769968
1782706375.487081034,81084492,301736,8012300,16604204,1530344603,3496614165,234358,0,0,0,0,1519524,1519524,370595,31809116
1782706376.766601941,81024436,301736,8012300,16604204,1530345167,3496614313,234358,0,0,0,0,1581000,1581000,374023,31871728
1782706378.047644136,81007740,301736,8012300,16604204,1530345167,3496614429,234358,0,0,0,0,1599424,1599424,374023,31890872
1782706379.317384388,80979132,301736,8012300,16604204,1530345167,3496614573,234358,0,0,0,0,1623952,1623952,374023,31915400
1782706380.598845886,80954324,301736,8012300,16604204,1530345167,3496614709,234358,0,0,0,0,1648588,1648588,374019,31940036
1782706381.874517317,80927444,301736,8012300,16604204,1530345167,3496614813,234358,0,0,0,0,1678080,1678080,374023,31969528
1782706383.152104713,80897672,301736,8012300,16604204,1530345167,3496615809,234358,0,0,0,0,1709216,1709216,374023,32000664
1782706384.427016584,80860456,301736,8012300,16604204,1530345167,3496615945,234358,0,0,0,0,1745896,1745896,374023,32037348
1782706385.703263330,80816948,301736,8012300,16604204,1530345179,3496616057,234358,0,0,0,0,1820864,1820864,375055,32112316
1782706386.990666115,80683464,301736,8012300,16604204,1530347207,3496616193,234358,0,0,0,0,1873660,1873660,375319,32165112
1782706388.266105369,80674808,301736,8012300,16604204,1530347831,3496617445,234358,0,0,0,0,1873660,1873660,375317,32165112
1782706389.539689627,80656740,301736,8012300,16604204,1530358759,3496617581,234358,0,0,0,0,1873660,1873660,373503,32165112
1782706390.813124993,80643660,301736,8012300,16604204,1530360103,3496634925,234358,0,0,0,0,1873660,1873660,373202,32165112
1782706392.084993118,80639896,301736,8012300,16604204,1530360107,3496645121,234358,0,0,0,0,1873660,1873660,373206,32165112
1782706393.350468385,80639808,301736,8012300,16604204,1530360107,3496645225,234358,0,0,0,0,1873660,1873660,373204,32165112
1782706394.624804388,80640412,301736,8012300,16604204,1530360107,3496645437,234358,0,0,0,0,1873660,1873660,373206,32165112
1782706395.894617823,80599740,301736,8012300,16604204,1530364807,3496645705,234358,0,0,0,0,1873660,1873660,372252,32165112
1782706397.166791150,80546020,301736,8012300,16604204,1530380395,3496645857,234358,0,0,0,0,1873660,1873660,372043,32165112
1782706398.437537307,80496620,301736,8012300,16604204,1530397375,3496646553,234358,0,0,0,0,1873660,1873660,370781,32165112
1782706399.708185398,80402200,301736,8012300,16604204,1530408695,3496646733,234358,0,0,0,0,1873660,1873660,370767,32165112
1782706400.978741243,80395864,301736,8012301,16604204,1530413263,3496646921,234358,0,0,0,0,1878804,1878804,376710,32170256
1782706402.255648768,80413416,301736,8012301,16604204,1530414211,3496647025,234358,0,0,0,0,1878804,1878804,376847,32170256
1782706403.544510003,80307060,301736,8012301,16604204,1530414211,3496649545,234358,0,0,0,0,1981064,1981064,385067,32272516
1782706404.825180195,80310532,301736,8012301,16604204,1530414215,3496649689,234358,0,0,0,0,1981064,1981064,385067,32272516
1782706406.102472601,80308524,301736,8012301,16604204,1530414215,3496649809,234358,0,0,0,0,1981092,1981092,385067,32272544
1782706407.383555902,80309988,301736,8012301,16604204,1530414215,3496649945,234358,0,0,0,0,1981108,1981108,385066,32272560
1782706408.664403903,80307048,301736,8012301,16604204,1530414215,3496650097,234358,0,0,0,0,1981108,1981108,385067,32272560
1782706409.962161244,80301424,301736,8012301,16604204,1530414219,3496650529,234358,0,0,0,0,1981144,1981144,385067,32272596
1782706411.241282011,80299252,301736,8012301,16604204,1530414219,3496650665,234358,0,0,0,0,1981128,1981128,385067,32272580
1782706412.515485036,80298896,301736,8012301,16604204,1530414219,3496650801,234358,0,0,0,0,1981160,1981160,385067,32272612
1782706413.798223251,80301212,301736,8012301,16604204,1530414219,3496650905,234358,0,0,0,0,1981180,1981180,385067,32272632
1782706415.079495538,80299824,301736,8012301,16604204,1530414219,3496651049,234358,0,0,0,0,1981180,1981180,385067,32272632
1782706416.370044004,80300456,301736,8012301,16604204,1530414219,3496651153,234358,0,0,0,0,1981168,1981168,385067,32272620
1782706417.654186836,80300668,301736,8012301,16604204,1530414219,3496651289,234358,0,0,0,0,1981168,1981168,385067,32272620
1782706418.941685098,80280108,301736,8012301,16604204,1530414219,3496651425,234358,0,0,0,0,2002608,2002608,386319,32294060
1782706420.220119723,80283120,301736,8012301,16604204,1530414219,3496651529,234358,0,0,0,0,2002608,2002608,386319,32294060
1782706421.500395912,80281676,301736,8012301,16604204,1530414219,3496651665,234358,0,0,0,0,2002612,2002612,386319,32294064
1782706422.782497985,80280956,301736,8012301,16604204,1530414219,3496651801,234358,0,0,0,0,2002612,2002612,386319,32294072
1782706424.065245836,80280628,301736,8012301,16604204,1530414251,3496662441,234358,0,0,0,0,2002620,2002620,386319,32294088
1782706425.345752058,80280720,301736,8012301,16604204,1530414251,3496662853,234358,0,0,0,0,2002620,2002620,386319,32294096
1782706426.628051525,80273192,301736,8012301,16604204,1530415075,3496662989,234358,0,0,0,0,2003476,2003476,386319,32294952
1782706427.906435624,80273748,301736,8012301,16604204,1530415075,3496663097,234358,0,0,0,0,2003492,2003492,386319,32294980
1782706429.184834800,80273112,301736,8012301,16604204,1530415075,3496663241,234358,0,0,0,0,2003492,2003492,386319,32294984
1782706430.467408453,80271720,301736,8012301,16604204,1530415075,3496663393,234358,0,0,0,0,2003576,2003576,386319,32295072
1782706431.752483298,80270492,301736,8012301,16604204,1530415075,3496663497,234358,0,0,0,0,2003576,2003576,386319,32295076
1782706433.031365257,80271344,301736,8012301,16604204,1530415075,3496663633,234358,0,0,0,0,2003844,2003844,386319,32295352
1782706434.314983592,80272316,301736,8012301,16604204,1530415075,3496669477,234358,0,0,0,0,2003844,2003844,386319,32295352
1782706435.613640400,80271648,301736,8012301,16604204,1530415075,3496669625,234358,0,0,0,0,2003828,2003828,386319,32295336
1782706436.895396378,80272612,301736,8012301,16604204,1530415075,3496670777,234358,0,0,0,0,2003832,2003832,386319,32295340
1782706438.175691515,80271936,301736,8012301,16604204,1530415075,3496671829,234358,0,0,0,0,2003836,2003836,386319,32295356
1782706439.456370280,80276300,301736,8012301,16604204,1530415075,3496672325,234358,0,0,0,0,2003836,2003836,386319,32295360
1782706440.738623155,80277240,301736,8012301,16604204,1530415075,3496672533,234358,0,0,0,0,2003836,2003836,386318,32295368
1782706442.021707207,80276024,301736,8012301,16604204,1530415075,3496672641,234358,0,0,0,0,2003836,2003836,386315,32295380
1782706443.302062960,80273260,301736,8012301,16604204,1530415075,3496672777,234358,0,0,0,0,2003836,2003836,386318,32295384
1782706444.581194002,80275800,301736,8012301,16604204,1530415075,3496673069,234358,0,0,0,0,2003836,2003836,386318,32295392
1782706445.862474281,80275816,301736,8012301,16604204,1530415075,3496673173,234358,0,0,0,0,2003836,2003836,386318,32295400
1782706447.141259152,80277268,301736,8012301,16604204,1530415075,3496673309,234358,0,0,0,0,2003840,2003840,386315,32295412
1782706448.417614624,80276796,301736,8012301,16604204,1530415075,3496673441,234358,0,0,0,0,2003840,2003840,386318,32295420
1782706449.700324392,80274280,301736,8012301,16604204,1530415075,3496673577,234358,0,0,0,0,2003840,2003840,386318,32295428
1782706450.980169272,80272776,301736,8012301,16604204,1530415075,3496673713,234358,0,0,0,0,2003844,2003844,386318,32295440
1782706452.260444282,80271956,301736,8012301,16604204,1530415075,3496673901,234358,0,0,0,0,2003844,2003844,386316,32295448
1782706453.539122075,80270852,301736,8012301,16604204,1530415075,3496673997,234358,0,0,0,0,2003844,2003844,386318,32295456
1782706454.822678868,80272320,301736,8012301,16604204,1530415075,3496674133,234358,0,0,0,0,2003844,2003844,386318,32295460
1782706456.102439919,80273760,301736,8012301,16604204,1530415075,3496674237,234358,0,0,0,0,2003848,2003848,386318,32295476
1782706457.383179382,80274108,301736,8012301,16604204,1530415075,3496674373,234358,0,0,0,0,2003848,2003848,386318,32295484
1782706458.661621492,80278096,301736,8012301,16604204,1530415075,3496674509,234358,0,0,0,0,2003848,2003848,386318,32295488
1782706459.942477971,80275656,301736,8012301,16604204,1530415075,3496674621,234358,0,0,0,0,2003848,2003848,386318,32295500
1782706461.222910223,80274464,301736,8012301,16604204,1530415075,3496674773,234358,0,0,0,0,2003848,2003848,386316,32295504
1782706462.502793923,80274716,301736,8012301,16604204,1530415075,3496674909,234358,0,0,0,0,2003852,2003852,386318,32295516
1782706463.781389746,80274696,301736,8012301,16604204,1530415075,3496675013,234358,0,0,0,0,2003852,2003852,386318,32295524
1782706465.063666599,80277412,301736,8012301,16604204,1530415075,3496677465,234358,0,0,0,0,2004612,2004612,386318,32296292
1782706466.344239806,80272768,301736,8012301,16604204,1530415075,3496679673,234358,0,0,0,0,2004612,2004612,386315,32296296
1782706467.626973064,80276644,301736,8012301,16604204,1530415075,3496679777,234358,0,0,0,0,2004612,2004612,386318,32296304
1782706468.907285350,80274052,301736,8012301,16604204,1530415075,3496679921,234358,0,0,0,0,2004612,2004612,386318,32296312
1782706470.190213024,80272540,301736,8012301,16604204,1530415075,3496680105,234358,0,0,0,0,2004612,2004612,386318,32296320
1782706471.473190092,80281164,301736,8012301,16604204,1530415075,3496680241,234358,0,0,0,0,2004612,2004612,386315,32296328
1782706472.755031667,80280368,301736,8012301,16604204,1530415075,3496680377,234358,0,0,0,0,2004612,2004612,386318,32296336
1782706474.032986303,80281092,301736,8012301,16604204,1530415075,3496680481,234358,0,0,0,0,2004612,2004612,386318,32296344
1782706475.315270574,80279468,301736,8012301,16604204,1530415075,3496680629,234358,0,0,0,0,2004612,2004612,386318,32296352
1782706476.597952699,80282676,301736,8012301,16604204,1530415075,3496680773,234358,0,0,0,0,2004612,2004612,386315,32296360
1782706477.873731655,80281548,301736,8012301,16604204,1530415075,3496680877,234358,0,0,0,0,2004612,2004612,386318,32296364
1782706479.151532546,80282124,301736,8012301,16604204,1530415075,3496681013,234358,0,0,0,0,2004612,2004612,386318,32296376
1782706480.431872529,80356648,301736,8012301,16604204,1530415075,3496681121,234358,0,0,0,0,2004612,2004612,386318,32296384
1782706481.712608421,80373060,301736,8012301,16604204,1530415075,3496682449,234358,0,0,0,0,2004612,2004612,386315,32296388
1782706482.995865147,80370208,301736,8012301,16604204,1530415075,3496682597,234358,0,0,0,0,2004612,2004612,386318,32296400
1782706484.276461298,80374060,301736,8012301,16604204,1530415075,3496682701,234358,0,0,0,0,2004612,2004612,386318,32296408
1782706485.556168934,80374476,301736,8012301,16604204,1530415075,3496682837,234358,0,0,0,0,2004612,2004612,386318,32296412
1782706486.839269664,80371464,301736,8012301,16604204,1530415075,3496685457,234358,0,0,0,0,2004612,2004612,386315,32296420
1782706488.120996279,80372512,301736,8012301,16604204,1530415075,3496685653,234358,0,0,0,0,2004612,2004612,386318,32296428
1782706489.403563878,80373604,301736,8012301,16604204,1530415075,3496685789,234358,0,0,0,0,2004612,2004612,386318,32296436
1782706490.687490406,80374588,301736,8012301,16604204,1530415075,3496685925,234358,0,0,0,0,2004612,2004612,386318,32296444
1782706491.966948980,80371168,301736,8012301,16604204,1530415075,3496686029,234358,0,0,0,0,2004664,2004664,386315,32296496
1782706493.250490027,80368672,301736,8012301,16604204,1530415075,3496686165,234358,0,0,0,0,2004664,2004664,386318,32296508
1782706494.532031747,80363672,301736,8012301,16604204,1530415215,3496687737,234358,0,0,0,0,2004880,2004880,386318,32296728
1782706495.811878300,80366116,301736,8012301,16604204,1530415215,3496687981,234358,0,0,0,0,2004880,2004880,386318,32296728
1782706497.109023822,80369124,301736,8012301,16604204,1530415215,3496688105,234358,0,0,0,0,2004864,2004864,386315,32296712
1782706498.388349671,80367212,301736,8012301,16604204,1530415219,3496688241,234358,0,0,0,0,2004868,2004868,386318,32296716
1782706499.668269965,80365572,301736,8012301,16604204,1530415219,3496688345,234358,0,0,0,0,2004868,2004868,386318,32296724
1782706500.948577501,80365588,301736,8012301,16604204,1530415219,3496689701,234358,0,0,0,0,2004868,2004868,386318,32296732
1782706502.229503259,80364264,301736,8012301,16604204,1530415471,3496689901,234358,0,0,0,0,2004868,2004868,386315,32296740
1782706503.509439781,80367204,301736,8012301,16604204,1530415471,3496690029,234358,0,0,0,0,2004868,2004868,386318,32296748
1782706504.789254360,80373660,301736,8012301,16604204,1530415471,3496690933,234358,0,0,0,0,2004868,2004868,386318,32296756
1782706506.070260411,80373008,301736,8012301,16604204,1530415471,3496691129,234358,0,0,0,0,2004868,2004868,386318,32296764
1782706507.348804195,80370956,301736,8012301,16604204,1530415471,3496691265,234358,0,0,0,0,2004868,2004868,386318,32296772
1782706508.630480819,80370408,301736,8012301,16604204,1530415471,3496691401,234358,0,0,0,0,2004868,2004868,386318,32296780
1782706509.911428935,80370064,301736,8012301,16604204,1530415471,3496691505,234358,0,0,0,0,2004868,2004868,386318,32296784
1782706511.191739533,80369716,301736,8012301,16604204,1530415471,3496692081,234358,0,0,0,0,2004868,2004868,386318,32296796
1782706512.472745347,80367080,301736,8012301,16604204,1530415471,3496692217,234358,0,0,0,0,2004868,2004868,386318,32296800
1782706513.752823335,80366364,301736,8012301,16604204,1530415471,3496692321,234358,0,0,0,0,2004868,2004868,386318,32296808
1782706515.031488581,80366124,301736,8012301,16604204,1530415471,3496692517,234358,0,0,0,0,2004868,2004868,386318,32296820
1782706516.311307491,80364456,301736,8012301,16604204,1530415471,3496692625,234358,0,0,0,0,2004868,2004868,386315,32296824
1782706517.588649225,80368588,301736,8012301,16604204,1530415471,3496692761,234358,0,0,0,0,2004868,2004868,386318,32296832
1782706518.860996768,80367700,301736,8012301,16604204,1530415471,3496692897,234358,0,0,0,0,2004868,2004868,386318,32296840
1782706520.142302235,80367344,301736,8012301,16604204,1530415471,3496693001,234358,0,0,0,0,2004868,2004868,386318,32296848
1782706521.424499379,80366404,301736,8012301,16604204,1530415471,3496693153,234358,0,0,0,0,2004868,2004868,386315,32296856
1782706522.703477973,80366628,301736,8012301,16604204,1530415475,3496693553,234358,0,0,0,0,2004868,2004868,386318,32296864
1782706523.980826395,80362424,301736,8012301,16604204,1530415475,3496693801,234358,0,0,0,0,2004868,2004868,386318,32296864
1782706525.258968783,80361340,301736,8012301,16604204,1530415475,3496693937,234358,0,0,0,0,2004868,2004868,386318,32296872
1782706526.541038478,80360368,301736,8012301,16604204,1530415475,3496694113,234358,0,0,0,0,2004868,2004868,386315,32296880
1782706527.821657075,80361968,301736,8012301,16604204,1530415475,3496694217,234358,0,0,0,0,2004868,2004868,386318,32296884
1782706529.104464962,80361620,301736,8012301,16604204,1530415479,3496694353,234358,0,0,0,0,2004868,2004868,386318,32296892
1782706530.385462355,80358728,301736,8012301,16604204,1530415479,3496694481,234358,0,0,0,0,2004868,2004868,386318,32296896
1782706531.663176923,80359152,301736,8012301,16604204,1530415483,3496698369,234358,0,0,0,0,2004868,2004868,386315,32296904
1782706532.943271574,80361596,301736,8012301,16604204,1530415483,3496698657,234358,0,0,0,0,2004868,2004868,386318,32296912
1782706534.222079231,80363300,301736,8012301,16604204,1530415483,3496698861,234358,0,0,0,0,2004868,2004868,386318,32296916
1782706535.501853473,80360280,301736,8012301,16604204,1530415483,3496698981,234358,0,0,0,0,2004868,2004868,386318,32296924
1782706536.776312727,80359508,301736,8012301,16604204,1530415483,3496699629,234358,0,0,0,0,2004868,2004868,386315,32296932
1782706538.059420471,80357096,301736,8012301,16604204,1530415483,3496699733,234358,0,0,0,0,2004868,2004868,386318,32296936
1782706539.345900037,80352984,301736,8012301,16604204,1530415483,3496699869,234358,0,0,0,0,2004900,2004900,386318,32296972
1782706540.626086857,80353508,301736,8012301,16604204,1530415483,3496700005,234358,0,0,0,0,2004900,2004900,386318,32296980
1782706541.905532493,80353228,301736,8012301,16604204,1530415483,3496700109,234358,0,0,0,0,2004900,2004900,386315,32296984
1782706543.185803551,80352840,301736,8012301,16604204,1530415483,3496702569,234358,0,0,0,0,2004900,2004900,386318,32296992
1782706544.496194691,80353568,301736,8012301,16604204,1530415483,3496702709,234358,0,0,0,0,2004900,2004900,386318,32297000
1782706545.792156115,80348224,301736,8012301,16604204,1530415483,3496702813,234358,0,0,0,0,2004900,2004900,386318,32297004
1782706547.093199237,80346340,301736,8012301,16604204,1530415483,3496702957,234358,0,0,0,0,2004900,2004900,386315,32297012
1782706548.391870137,80347704,301736,8012301,16604204,1530415483,3496703209,234358,0,0,0,0,2004900,2004900,386318,32297020
1782706549.693145575,80347768,301736,8012301,16604204,1530415483,3496704529,234358,0,0,0,0,2004900,2004900,386318,32297024
1782706550.995316386,80345396,301736,8012301,16604204,1530415483,3496704645,234358,0,0,0,0,2004900,2004900,386318,32297032
1782706552.298086639,80343412,301736,8012301,16604204,1530415483,3496704825,234358,0,0,0,0,2004900,2004900,386318,32297040
1782706553.599663612,80340008,301736,8012301,16604204,1530415483,3496704953,234358,0,0,0,0,2004908,2004908,386318,32297052
1782706554.902077677,80335832,301736,8012301,16604204,1530415483,3496705089,234358,0,0,0,0,2004908,2004908,386318,32297056
1782706556.198330268,80336556,301736,8012301,16604204,1530415483,3496705193,234358,0,0,0,0,2004908,2004908,386316,32297064
1782706557.500571227,80327636,301736,8012301,16604204,1530415835,3496705389,234358,0,0,0,0,2005780,2005780,386318,32297936
1782706558.802304051,80327988,301736,8012301,16604204,1530415835,3496705529,234358,0,0,0,0,2005780,2005780,386318,32297936
1782706560.101392230,80328640,301736,8012301,16604204,1530416219,3496705633,234358,0,0,0,0,2006248,2006248,386318,32298404
1782706561.407121057,80329872,301736,8012301,16604204,1530416219,3496705777,234358,0,0,0,0,2006248,2006248,386315,32298408
1782706562.710887951,80328184,301736,8012301,16604204,1530416219,3496705913,234358,0,0,0,0,2006248,2006248,386318,32298412
1782706564.010699887,80327304,301736,8012301,16604204,1530416219,3496706025,234358,0,0,0,0,2006248,2006248,386318,32298420
1782706565.312915616,80326904,301736,8012301,16604204,1530416219,3496706161,234358,0,0,0,0,2006248,2006248,386318,32298428
1782706566.612270737,80325648,301736,8012301,16604204,1530416219,3496706305,234358,0,0,0,0,2006248,2006248,386315,32298432
1782706567.912786545,80324488,301736,8012301,16604204,1530416219,3496706509,234358,0,0,0,0,2006248,2006248,386318,32298440
1782706569.212879832,80322292,301736,8012301,16604204,1530416219,3496706645,234358,0,0,0,0,2006248,2006248,386318,32298448
1782706570.510973093,80322056,301736,8012301,16604204,1530416219,3496706781,234358,0,0,0,0,2006248,2006248,386318,32298452
1782706571.813981632,80322200,301736,8012301,16604204,1530416219,3496709705,234358,0,0,0,0,2006248,2006248,386315,32298460
1782706573.119975204,80322752,301736,8012301,16604204,1530416219,3496709841,234358,0,0,0,0,2006248,2006248,386318,32298468
1782706574.416922305,80328768,301736,8012301,16604204,1530416219,3496711733,234358,0,0,0,0,2006248,2006248,386318,32298472
1782706575.722551865,80323588,301736,8012301,16604204,1530416219,3496711837,234358,0,0,0,0,2006404,2006404,386318,32298632
1782706577.008045816,80322652,301736,8012301,16604204,1530416219,3496711977,234358,0,0,0,0,2006404,2006404,386315,32298640
1782706578.285983489,80323364,301736,8012301,16604204,1530416219,3496712085,234358,0,0,0,0,2006404,2006404,386318,32298648
1782706579.566149256,80325892,301736,8012301,16604204,1530416219,3496712221,234358,0,0,0,0,2006404,2006404,386318,32298652
1782706580.845625285,80326696,301736,8012301,16604204,1530416219,3496712357,234358,0,0,0,0,2006404,2006404,386318,32298660
1782706582.122256694,80325108,301736,8012301,16604204,1530416219,3496712461,234358,0,0,0,0,2006404,2006404,386315,32298664
1782706583.401393274,80327860,301736,8012301,16604204,1530416219,3496712597,234358,0,0,0,0,2006404,2006404,386318,32298672
1782706584.679218194,80325352,301736,8012301,16604204,1530416219,3496714373,234358,0,0,0,0,2006404,2006404,386318,32298680
1782706585.958737429,80325900,301736,8012301,16604204,1530416219,3496714561,234358,0,0,0,0,2006404,2006404,386318,32298684
